lon,lat,value,unit,time,name
86.466667,42.6,11.8,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.466667,42.733333,12.6,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.466667,42.866667,9.7,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.466667,42.966667,13,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.466667,43.066667,13,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.6,41.966667,10.4,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.6,42.066667,10.5,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.6,42.2,7.4,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.6,42.333333,10.9,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.6,42.466667,10,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.6,42.6,4,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.6,42.733333,9.5,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.6,42.866667,10.9,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.6,42.966667,11.3,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.6,43.066667,13,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.733333,41.966667,11.9,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.733333,42.066667,12.9,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.733333,42.2,7.6,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.733333,42.333333,11,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.733333,42.466667,4,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.733333,42.6,4,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.733333,42.733333,10.9,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.733333,42.866667,11.9,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.733333,42.966667,13.1,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.733333,43.066667,14.2,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.866667,41.966667,11.9,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.866667,42.066667,9.8,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.866667,42.2,6.3,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.866667,42.333333,10.9,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.866667,42.466667,9.6,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.866667,42.6,6.6,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.866667,42.733333,10.6,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.866667,42.866667,7.3,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.866667,42.966667,12.3,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.866667,43.066667,12.1,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.966667,41.966667,12.8,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.966667,42.066667,8.3,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.966667,42.2,4.6,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.966667,42.333333,9.2,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.966667,42.466667,9.8,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.966667,42.6,10.2,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.966667,42.733333,7.8,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.966667,42.866667,7.3,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.966667,42.966667,12.1,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
86.966667,43.066667,12.3,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
87.066667,41.966667,9.7,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
87.066667,42.066667,11.4,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
87.066667,42.2,4.1,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
87.066667,42.333333,6.6,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
87.066667,42.466667,11.1,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
87.066667,42.6,11,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
87.066667,42.733333,7,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
87.066667,42.866667,3,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
87.066667,42.966667,10.3,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
87.066667,43.066667,3.2,km/h,2024-07-15T06:00:00Z,"wind_speed_10m"
