lon,lat,value,unit,time,name
86.866667,42.333333,-50.2,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.466667,-45.44,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.6,-42.41,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.733333,-48.81,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.866667,-56.79,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.966667,-64.51,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,43.066667,-72.93,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,41.966667,-78.62,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.066667,-75.27,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.2,-67.05,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.333333,-60.68,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.466667,-55.63,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.6,-53.01,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.733333,-55.43,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.866667,-62.17,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.966667,-69.69,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,43.066667,-78,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,41.966667,-78.55,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.066667,-77.76,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.2,-77.15,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.333333,-72.12,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.466667,-65.33,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.6,-64.91,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.733333,-65.32,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.866667,-72.22,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.966667,-80.26,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,43.066667,-80.18,dB,2024-07-15T06:00:00Z,"radar_coverage"
