lon,lat,value,unit,time,name
86.466667,43.066667,-82.54,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.6,41.966667,-82.42,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.6,42.066667,-82.71,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.6,42.2,-68.18,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.6,42.333333,7.91,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.6,42.466667,-43.77,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.6,42.6,-71.1,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.6,42.733333,-76.71,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.6,42.866667,-81.33,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.6,42.966667,-82.3,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.6,43.066667,-82.4,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.733333,41.966667,-80.68,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.733333,42.066667,-67.59,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.733333,42.2,3.62,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.733333,42.333333,-52.87,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.733333,42.466667,-80.12,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.733333,42.6,-81.27,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.733333,42.733333,-81.78,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.733333,42.866667,-82.49,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.733333,42.966667,-82.36,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.733333,43.066667,-82.54,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,41.966667,-54,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.066667,4.41,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.2,-54.46,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.333333,-82.37,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.466667,-82.77,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.6,-82.72,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.733333,-81.71,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.866667,-70,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,42.966667,-82.83,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.866667,43.066667,-83.26,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,41.966667,2.68,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.066667,-34.09,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.2,-81.63,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.333333,-83.41,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.466667,-83.21,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.6,-82.84,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.733333,-82.34,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.866667,-83.11,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,42.966667,-82.84,dB,2024-07-15T06:00:00Z,"radar_coverage"
86.966667,43.066667,-83.42,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,41.966667,-34.19,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.066667,-77.8,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.2,-83.29,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.333333,-83.54,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.466667,-83.48,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.6,-83.09,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.733333,-82.57,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.866667,-82.29,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,42.966667,-82.85,dB,2024-07-15T06:00:00Z,"radar_coverage"
87.066667,43.066667,-83.56,dB,2024-07-15T06:00:00Z,"radar_coverage"
