lon,lat,value,unit,time,name
86.333333,42.866667,15.73,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.333333,42.966667,15.49,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.333333,43.066667,15.29,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.466667,41.966667,15.73,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.466667,42.066667,16.82,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.466667,42.2,25.46,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.466667,42.333333,42.17,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.466667,42.466667,49.93,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.466667,42.6,37.56,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.466667,42.733333,23.02,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.466667,42.866667,17.04,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.466667,42.966667,14.64,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.466667,43.066667,15.12,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.6,41.966667,15.63,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.6,42.066667,16.82,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.6,42.2,26.31,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.6,42.333333,44.58,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.6,42.466667,53.29,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.6,42.6,39.09,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.6,42.733333,23.5,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.6,42.866667,16.58,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.6,42.966667,15.41,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.6,43.066667,15.3,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.733333,41.966667,16.81,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.733333,42.066667,17.73,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.733333,42.2,20.72,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.733333,42.333333,31.38,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.733333,42.466667,35.71,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.733333,42.6,27.48,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.733333,42.733333,19.12,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.733333,42.866667,15.66,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.733333,42.966667,15.41,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.733333,43.066667,15.15,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.866667,41.966667,15.33,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.866667,42.066667,16.1,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.866667,42.2,16.32,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.866667,42.333333,18.87,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.866667,42.466667,20.12,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.866667,42.6,18.24,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.866667,42.733333,17.05,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.866667,42.866667,18,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.866667,42.966667,14.86,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.866667,43.066667,14.37,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.966667,41.966667,13.96,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.966667,42.066667,14.05,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.966667,42.2,14.58,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.966667,42.333333,15.15,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.966667,42.466667,15.65,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.966667,42.6,15.6,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.966667,42.733333,15.61,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.966667,42.866667,14.58,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.966667,42.966667,14.83,km/h,2024-07-15T06:00:00Z,"wind_speed"
86.966667,43.066667,14.2,km/h,2024-07-15T06:00:00Z,"wind_speed"
87.066667,41.966667,13.88,km/h,2024-07-15T06:00:00Z,"wind_speed"
87.066667,42.066667,14.48,km/h,2024-07-15T06:00:00Z,"wind_speed"
87.066667,42.2,14.37,km/h,2024-07-15T06:00:00Z,"wind_speed"
87.066667,42.333333,14.22,km/h,2024-07-15T06:00:00Z,"wind_speed"
87.066667,42.466667,14.33,km/h,2024-07-15T06:00:00Z,"wind_speed"
87.066667,42.6,14.68,km/h,2024-07-15T06:00:00Z,"wind_speed"
87.066667,42.733333,15.15,km/h,2024-07-15T06:00:00Z,"wind_speed"
87.066667,42.866667,15.41,km/h,2024-07-15T06:00:00Z,"wind_speed"
87.066667,42.966667,14.81,km/h,2024-07-15T06:00:00Z,"wind_speed"
87.066667,43.066667,14.05,km/h,2024-07-15T06:00:00Z,"wind_speed"
